Ticker,Date,YearMonth,Gross_Profitability,ROIC,FCF_Yield,Revenue_Growth_YoY,Momentum_6M,Accrual_Ratio,Interest_Coverage,Shares_Outstanding_YoY_Growth,Forward_1yr_Return,y_target,Sector_Basic Materials,Sector_Business Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Other,Sector_Real Estate,Sector_Technology,Sector_Utilities
KSS,2021-06-03,2021-06,0.449860439784873,0.0725815816978283,0.1861366493457862,0.6009060955518946,0.4624863088718507,-0.0775410170876165,2.1331058020477816,0.0,-0.2233664107844972,5.0,0,0,1,0,0,0,0,0,0,0,0,0
GWRE,2021-06-03,2021-06,0.1754508149179926,-0.0322426568468,0.0112793821903016,-0.024957630898225,-0.1823975475959987,-0.0543422366677763,-7.535608674223756,0.0069381622301356,-0.2111494819930931,5.0,0,0,0,0,0,0,0,0,0,0,1,0
ADSK,2021-06-03,2021-06,0.4858939753093186,0.2286086107797419,0.0223912248862736,0.116630913401829,-0.0166242700010748,-0.0071386488634339,14.084632516703786,0.0018248175182482,-0.2408277771705469,5.0,0,0,0,0,0,0,0,0,0,0,1,0
TOL,2021-06-03,2021-06,0.1442720053605374,0.0969175247204218,0.1577645911353292,0.2459872749620417,0.3511632963687758,-0.061966361971674,,-0.0304980304980304,-0.1948825233344061,6.0,0,0,1,0,0,0,0,0,0,0,0,0
TTC,2021-06-03,2021-06,0.4382210393547097,0.2767565980450545,0.0618622597588544,0.2363992605966443,0.1722044375758913,-0.0986793204119075,17.156033175202506,0.0052997619756025,-0.1869290893681137,6.0,0,0,0,0,0,0,0,1,0,0,0,0
COST,2021-06-03,2021-06,0.3897056255892726,0.2284923252310573,0.0277737644390932,0.2149680674072882,-0.0095211064093301,-0.0095855012745748,35.97435897435897,,0.2406543882043399,9.0,0,0,0,1,0,0,0,0,0,0,0,0
LULU,2021-06-03,2021-06,0.6535827841779506,0.3850654676109104,0.0216903311848053,0.8811909283056374,-0.159355795719432,-0.0443668586603033,,0.0008214908138901,-0.0521804890345348,7.0,0,0,1,0,0,0,0,0,0,0,0,0
SCWX,2021-06-03,2021-06,0.3278304161915332,-0.0438681842431191,0.0341325932272696,-0.0121687762517619,0.3863636363636362,-0.0678759680791542,-34.547654565019606,0.0129358274234598,-0.2884031572556161,4.0,0,0,0,0,0,0,0,0,0,0,1,0
BBWI,2021-06-03,2021-06,0.3530248435425754,0.3504468925379339,0.1297635341684419,-0.1112454655380894,0.6984575835475577,-0.0922624691826284,3.730088495575221,0.0072202166064982,-0.4233388830028757,2.0,0,0,1,0,0,0,0,0,0,0,0,0
PLAN,2021-06-03,2021-06,0.4991959423429778,-0.6267372676505631,0.0004877592832188,0.2501925965871885,-0.281786441664242,-0.2369877718855537,-332.610101010101,0.0573473548349245,0.3327931942475188,9.0,0,0,0,0,0,0,0,0,0,0,1,0
SCVL,2021-06-04,2021-06,0.5473523808508057,0.3856198701020626,0.184891390489552,1.2269026068680295,0.7347593582887699,-0.0895120445707109,345.45524296675194,0.0097913093196111,-0.1442663378545005,6.0,0,0,1,0,0,0,0,0,0,0,0,0
FIVE,2021-06-04,2021-06,0.3407654207014856,0.3123499691610737,0.0245389734591756,1.9757390529569585,0.2192605881976037,-0.0154751265279932,101.78081232492995,0.0044429553338301,-0.3025382311209207,4.0,0,0,1,0,0,0,0,0,0,0,0,0
MDB,2021-06-04,2021-06,0.3250313764175644,-0.2474884322883076,-0.0019359604221868,0.3937650100898495,0.1767757829121718,-0.1738467669405434,-5.203276077806848,0.0649853067303729,-0.1290322580645161,6.0,0,0,0,0,0,0,0,0,0,0,1,0
WMT,2021-06-04,2021-06,0.5971654528470165,0.1821537027571484,0.0536365995157278,0.0273952251489355,-0.0576041459039267,-0.0387436015571833,13.17727025557368,-0.0056517131755563,-0.1197123519458546,7.0,0,0,0,1,0,0,0,0,0,0,0,0
HPQ,2021-06-04,2021-06,0.3425858925005065,1.0279416346906156,0.1461475412872095,0.2733178282139705,0.3422436459246274,-0.0528524704043532,,-0.1400696864111498,0.2902383284361738,9.0,0,0,0,0,0,0,0,0,0,0,1,0
GES,2021-06-04,2021-06,0.3677155973757879,0.1594661977301898,0.1103310354551485,0.9980787777952822,0.670219064535228,-0.0466196721711313,7.082177011063192,-0.025564939511527,-0.2811059907834101,4.0,0,0,1,0,0,0,0,0,0,0,0,0
DOCU,2021-06-04,2021-06,0.535383436651111,-0.1428594304999114,0.0067243821449149,0.579296807926819,0.0713826366559486,-0.2214172529079891,-5.729958652803982,0.0621058269300134,-0.6387412107700223,1.0,0,0,0,0,0,0,0,0,0,0,1,0
SMAR,2021-06-04,2021-06,0.3579929073932235,-0.2132655929715964,6.967799287018158e-05,0.3695883584638599,0.1294117647058823,-0.1381497682284864,-1015.6953125,0.0442507655550694,-0.382260101010101,3.0,0,0,0,0,0,0,0,0,0,0,1,0
YEXT,2021-06-04,2021-06,0.4580597421296768,-0.3724426359217814,-0.0081399254920104,0.0778081100397183,-0.247461250668092,-0.1148039079764746,-152.82931354359926,0.0751757304792639,-0.6342329545454546,1.0,0,0,0,0,0,0,0,0,0,0,1,0
VEEV,2021-06-04,2021-06,0.3511172202154525,0.171238339391996,0.0166869489169245,0.2861622160388721,0.0583333333333335,-0.1006700807442486,,0.0194261105649955,-0.3445835790349996,3.0,0,0,0,0,0,0,0,0,0,0,1,0
COO,2021-06-04,2021-06,0.1911069693349205,0.0567953115704466,0.0220035384456892,0.3707372832920557,0.1415421398684995,0.2153919545824615,18.02008032128514,0.0,-0.0978112891402239,7.0,0,0,0,0,0,0,1,0,0,0,0,0
SPWH,2021-06-04,2021-06,0.7164536447014623,0.6397733064617945,0.233855373354655,0.3247391982498431,0.2802001429592566,-0.1133757582798063,62.27583067819754,0.0083781475754147,-0.4868788386376326,2.0,0,0,1,0,0,0,0,0,0,0,0,0
ZUO,2021-06-04,2021-06,0.4362357441074839,-0.3052845592117636,0.0047449651074241,0.0870253592790062,0.2892918825561312,-0.1978716673870575,-31.924652820268477,0.0539782350029094,-0.333556597454789,3.0,0,0,0,0,0,0,0,0,0,0,1,0
NX,2021-06-04,2021-06,0.3235970664028218,0.1611967613247018,0.119163441151997,0.4420962795039338,0.3147969052224373,-0.0736250160710592,22.304210827843026,0.0207797772065123,-0.1221037146009562,7.0,1,0,0,0,0,0,0,0,0,0,0,0
BBY,2021-06-04,2021-06,0.622310081897769,0.5087082728592163,0.0462920872652511,0.3591450595655221,0.0792779380292174,0.0340016944365998,65.20930232558139,,-0.3165790154323649,4.0,0,0,1,0,0,0,0,0,0,0,0,0
PD,2021-06-04,2021-06,0.2492019784485816,-0.1305774724230905,0.0032767433693612,0.2772867874502871,0.0315052508751458,-0.1155715768905856,-9.877389584706656,0.066156615661566,-0.2454751131221719,5.0,0,0,0,0,0,0,0,0,0,0,1,0
CRWD,2021-06-04,2021-06,0.2561625117009716,-0.0636387680087347,0.00725303736324,0.7006199530542796,0.4589678510998307,-0.1717693951521794,-37.82673637042569,0.0517245424132801,-0.1834831352082729,6.0,0,0,0,0,0,0,0,0,0,0,1,0
PHR,2021-06-04,2021-06,0.2428907186882465,-0.061137550715624,-0.0073064996266049,0.4460114983830399,0.2189133894066832,-0.0255896707608476,-21.031522468142185,0.2173348542905606,-0.613763521074226,1.0,0,0,0,0,0,0,0,0,0,0,1,0
HURC,2021-06-04,2021-06,0.148594479238568,0.0216314454775993,0.1328889213870202,0.5600926574368368,0.2542713567839194,-0.0982819653860036,568.6666666666666,-0.0243359548894495,-0.3010149572649572,4.0,0,0,0,0,0,0,0,0,0,0,1,0
JWN,2021-06-04,2021-06,0.4067288117432765,-0.0859143549690277,-0.0483744779975198,0.4200094384143464,0.1794782608695651,-0.0080360012857602,-1.1232394366197185,0.0134271099744245,-0.2279563550575051,5.0,0,0,1,0,0,0,0,0,0,0,0,0
DELL,2021-06-07,2021-06,0.1523671069058413,0.071112544109481,0.1579175908271367,0.0316481709823264,0.4501947690595438,-0.0681631513240028,,0.022972972972973,-0.0186108979278587,8.0,0,0,0,0,0,0,0,0,0,0,1,0
M,2021-06-07,2021-06,0.3748479150536445,-0.0449050086355785,0.1384244133835058,0.545425667090216,0.6598397150489759,-0.2329941378166132,-1.1655172413793105,,0.3122317596566524,9.0,0,0,1,0,0,0,0,0,0,0,0,0
ZUMZ,2021-06-07,2021-06,0.4219358540544152,0.2734121602458657,0.1419976963768739,1.0255857503701766,0.2653114412301276,-0.0489170803022978,46.5241298625329,0.0050718849840256,-0.3826982492276004,3.0,0,0,1,0,0,0,0,0,0,0,0,0
HIBB,2021-06-07,2021-06,0.7615785260698964,0.3356684568785426,0.1918905396259161,0.8783969581636322,0.8232508073196985,-0.1082141255698719,630.0409836065573,-0.0133567025262902,-0.4059511158342188,2.0,0,0,1,0,0,0,0,0,0,0,0,0
VMW,2021-06-07,2021-06,0.3449029884419145,0.181311313430729,0.0594161639510883,0.0950987564008778,0.1469750889679715,-0.0665023775641248,12.53170731707317,0.0017519832306762,-0.1890784982935153,6.0,0,0,0,0,0,0,0,0,0,0,1,0
PSSR,2021-06-07,2021-06,0.8183509361077128,-0.1008339602335429,-0.533726660049599,-0.5401187010458854,1.1875,0.5217152101291026,1.1232644382664596,0.0,-0.5714285714285714,1.0,0,0,0,0,0,0,0,1,0,0,0,0
DCI,2021-06-07,2021-06,0.3881338656247345,0.214947049924357,0.046789838836121,0.2148642210576465,0.1707726763717805,-0.0443387416121634,25.55395683453237,-0.003940110323089,-0.1471385302088315,6.0,0,0,0,0,0,0,0,1,0,0,0,0
AMBA,2021-06-08,2021-06,0.2519815680814453,-0.1133476085602511,0.003450222398177,0.283429407997072,0.0309441111461952,-0.1150917319777366,,0.0545761734114664,-0.1562021439509954,6.0,0,0,0,0,0,0,0,0,0,0,1,0
HQY,2021-06-08,2021-06,0.1297890583069697,0.023123885428226,0.0284550795384955,-0.0305719142575956,0.1535410764872522,-0.0585242462606768,2.225509263998362,0.1516906170752325,-0.2159872298624754,5.0,0,0,0,0,0,0,0,0,0,0,1,0
ASO,2021-06-08,2021-06,0.4293897120870202,0.3075167586985626,0.2990499903431369,0.3907696992258214,1.198963746624772,-0.1278287251653851,8.432735396715486,0.2706349863399289,-0.0360655737704918,8.0,0,0,1,0,0,0,0,0,0,0,0,0
GIII,2021-06-08,2021-06,0.3399771544823906,0.100185020544489,0.1058955841004521,0.2833132986614206,0.4272875816993462,-0.0372423625933831,3.6095923353662056,0.004518479958355,-0.2587292501431024,4.0,0,0,1,0,0,0,0,0,0,0,0,0
PPIH,2021-06-08,2021-06,0.1094556336009174,-0.1489961360709144,-0.0794214393447198,0.0739633261510048,0.2151675485008817,-0.0134030963302752,-26.361930294906166,0.0145377733598408,0.6124818577648767,9.0,0,0,0,0,0,0,0,1,0,0,0,0
COUP,2021-06-08,2021-06,0.1076768873030222,-0.0926635836954844,0.0053172017084183,0.4002466153304143,-0.3166745245953166,-0.1139008098358745,-2.1721978072813064,0.1129864972200158,-0.6707451701931924,0.0,0,0,0,0,0,0,0,0,0,0,1,0
AGX,2021-06-08,2021-06,0.1323231473270633,0.1305347988005417,0.1957150491324125,1.1005020948327455,-0.0088709677419356,-0.1876055873081628,,0.0053698139743016,-0.1621236777868185,6.0,0,0,0,0,0,0,0,1,0,0,0,0
LMNR,2021-06-08,2021-06,0.0369209405337191,-0.0311934482727779,0.0137477174558956,0.1405322079300497,0.3289731850882931,-0.0311053222410022,-9.434625788999098,-0.0103776794828173,-0.3154527559055118,4.0,1,0,0,0,0,0,0,0,0,0,0,0
THO,2021-06-08,2021-06,0.2452150866991154,0.1679606443314581,0.0579941794064323,1.056961411875236,0.2064287205176371,0.0268267627767607,7.638471360633816,0.001874082089821,-0.3341695501730103,3.0,0,0,1,0,0,0,0,0,0,0,0,0
TLYS,2021-06-08,2021-06,0.3711796613259794,0.2304396882033894,0.1392870768815018,1.1109989778623088,0.9493975903614456,-0.0762092516200591,,0.0067729217912861,-0.5302843016069221,2.0,0,0,1,0,0,0,0,0,0,0,0,0
FL,2021-06-09,2021-06,0.3583714055361462,0.1315054999179116,0.2211579525349277,0.8307823129251701,0.4980676328502416,-0.1056167696855683,100.125,-0.0067114093959731,-0.4962915188648823,2.0,0,0,1,0,0,0,0,0,0,0,0,0
IMBI,2021-06-09,2021-06,0.7657559717171194,-0.0379527217523313,-0.2042633997394065,0.1812404783271073,0.7464285714285714,0.0930625838542543,-0.7172131147540983,0.8841383028637801,-0.8507157464212679,0.0,0,0,1,0,0,0,0,0,0,0,0,0
CTRN,2021-06-09,2021-06,0.7885509361184814,0.6654909353820789,0.1605781332607909,1.4575539940064068,1.1913691240688418,-0.1278514151267633,155.0992125984252,-0.0153212678349133,-0.6845621849724535,0.0,0,0,1,0,0,0,0,0,0,0,0,0
ANF,2021-06-09,2021-06,0.6911445832179902,0.117603134351089,0.1332756482808438,0.6099526329994911,0.8795289855072466,-0.0563824070606243,8.319078456534065,-0.0025743112518188,-0.5334939759036145,2.0,0,0,1,0,0,0,0,0,0,0,0,0
CPB,2021-06-09,2021-06,0.2532821824381926,0.1611761835041483,0.0634623566886305,-0.1134941912421805,-0.0494721589732974,-0.0070758738277919,5.95045045045045,0.0033112582781456,0.023519163763066,8.0,0,0,0,1,0,0,0,0,0,0,0,0
JILL,2021-06-09,2021-06,0.5788534823608742,-0.3677326101423245,-0.2032940386408925,0.4190108718354604,1.198963746624772,-0.0925857436222274,-2.7940520850323494,0.0882857288574217,-0.109141791044776,7.0,0,0,1,0,0,0,0,0,0,0,0,0
ROST,2021-06-09,2021-06,0.302928822129638,0.2099839694267813,0.086211975540387,1.4508309396186951,0.0571302816901408,-0.2080381831316131,13.517933942962127,0.0022316738689729,-0.3358314597385294,3.0,0,0,1,0,0,0,0,0,0,0,0,0
PLAB,2021-06-09,2021-06,0.1101091715646818,0.0610850207119254,0.0312750757539336,0.1189922534915319,0.0030441400304412,0.008071950072236,73.28338762214983,-0.0443968769730661,0.6441578148710168,9.0,0,0,0,0,0,0,0,0,0,0,1,0
CAL,2021-06-09,2021-06,0.5214255642400835,0.029386565593986,0.1766442449000731,0.6079096841766032,1.1652173913043478,-0.1482175454828344,0.6365019762845849,-0.0369737897487645,0.0697334793720336,8.0,0,0,1,0,0,0,0,0,0,0,0,0
DDS,2021-06-09,2021-06,0.5172853127155995,0.1550641501325596,0.1633142550175485,0.652354742592286,1.198963746624772,-0.1116259842744165,6.743224526078597,-0.0649567525905626,0.7545267145801995,9.0,0,0,1,0,0,0,0,0,0,0,0,0
CIEN,2021-06-09,2021-06,0.3735950645542755,0.1543736742444453,0.0527223749527548,-0.0672510466381747,0.2395296059418197,-0.0286576179241036,17.481353428887918,0.0085533413927127,-0.2217043941411451,5.0,0,0,0,0,0,0,0,0,0,0,1,0
VRA,2021-06-09,2021-06,0.5795472455475688,0.1011008095319223,0.0746827142470013,0.5745915362854339,0.5340632603406323,-0.0190965260362738,30.132678132678134,0.0018001800180018,-0.5424266455194291,2.0,0,0,1,0,0,0,0,0,0,0,0,0
WSM,2021-06-09,2021-06,0.7237684417454942,0.7857611711771469,0.101736075849162,0.4159850648031133,0.572852039857116,-0.1015052648993732,71.32645509282489,-0.0189226269058527,-0.2459956968682763,5.0,0,0,1,0,0,0,0,0,0,0,0,0
CHS,2021-06-09,2021-06,0.2617636492793154,-0.6796916187736346,-0.0155692121213343,0.3842698313019153,1.198963746624772,-0.1467792301102606,-46.80793366203496,0.0096474985723433,-0.0178253119429591,8.0,0,0,1,0,0,0,0,0,0,0,0,0
URBN,2021-06-09,2021-06,0.3217342015478235,0.1806297649606486,0.0604216911035308,0.5759418708781732,0.3706521739130433,-0.0086696668097922,,0.0020565249131976,-0.4255881575469203,2.0,0,0,1,0,0,0,0,0,0,0,0,0
OOMA,2021-06-09,2021-06,1.1248797695054584,-0.0606004015126756,0.0094117924247918,0.1306505234952613,0.2591044776119402,-0.0759204156859262,,0.052782635468374,-0.373162636320531,3.0,0,1,0,0,0,0,0,0,0,0,0,0
UNFI,2021-06-09,2021-06,0.5251062915446499,0.084305008316166,0.1591909812012736,-0.0569872113756553,0.8793198025233131,-0.0193287331281785,2.30339736361115,0.0372128523027663,0.2011091652072387,9.0,0,0,0,1,0,0,0,0,0,0,0,0
DOMO,2021-06-09,2021-06,0.7571868156238738,-1.982420630266442,-0.0054456036374621,0.2368361442309672,0.5402070940735844,-0.305094299522265,,0.0902987697715289,-0.5611500500643685,2.0,0,0,0,0,0,0,0,0,0,0,1,0
SPLK,2021-06-09,2021-06,0.3221533580036486,-0.259247854240504,-0.0100005189818021,0.1565943369494351,-0.254144711476674,-0.1668506086885943,-7.446643904398473,0.0360430129368898,-0.1151891100198155,7.0,0,0,0,0,0,0,0,0,0,0,1,0
GME,2021-06-09,2021-06,0.445233542747883,-0.3497197067701595,-0.0005859093813598,0.2505386875612145,1.198963746624772,-0.1369258980762477,-6.674897119341564,,-0.5737704918032787,1.0,0,0,1,0,0,0,0,0,0,0,0,0
CHWY,2021-06-10,2021-06,1.070237647522341,-0.0558807336791168,0.002528958423728,0.3168787579568926,0.0025268477574225,-0.0469975128073041,-1.890686274509804,0.0344863666371868,-0.6380592312539383,1.0,0,0,1,0,0,0,0,0,0,0,0,0
GCO,2021-06-10,2021-06,0.5666528510250745,0.124823284556394,0.2373006883156337,0.9292022404308962,0.7848292535509216,-0.0679789721523586,,0.0125442948263643,-0.0699288858787674,7.0,0,0,1,0,0,0,0,0,0,0,0,0
SIG,2021-06-10,2021-06,0.2826656743463629,0.1328895817400746,0.4019722731996374,0.981927003872785,1.198963746624772,-0.2138881696544136,10.622641547169811,0.0038610038610038,-0.1136820925553319,7.0,0,0,1,0,0,0,0,0,0,0,0,0
PVH,2021-06-10,2021-06,0.3416892360017635,0.031643485086311,0.0558206422435531,0.5470982142857144,0.1858638743455496,-0.0292482836807961,1.928957528957529,-0.0028011204481792,-0.3964311994113317,3.0,0,0,1,0,0,0,0,0,0,0,0,0
BKE,2021-06-10,2021-06,0.569081004620135,0.5907911419729243,0.176354353019477,1.59177908901077,0.2633440514469451,-0.1527525984848402,,0.0045356593124679,-0.2216849071010436,5.0,0,0,1,0,0,0,0,0,0,0,0,0
AZO,2021-06-11,2021-06,0.5349377483829688,0.8327974515081165,0.0995695768825229,0.313648873331009,0.2269260207448069,-0.068103669373189,14.387401776647245,-0.049131959291884,0.4532091409067769,9.0,0,0,1,0,0,0,0,0,0,0,0,0
SEAC,2021-06-11,2021-06,0.1653068463994324,-0.3844837796933605,-0.1509662989875977,-0.26941431670282,0.2610619469026549,-0.1968460769454029,,0.1009034940433357,-0.3964912280701754,3.0,0,0,0,0,0,0,0,0,0,0,1,0
ENZ,2021-06-11,2021-06,0.45425662057858,-0.0020561310685333,-0.0610758091487979,0.9403064544755368,0.2369477911646584,0.0913987484928227,-1.938271604938272,0.0127877773126832,-0.2922077922077921,4.0,0,0,0,0,0,0,1,0,0,0,0,0
LOVE,2021-06-11,2021-06,0.7468278252137621,0.2304627069550976,0.0157693268672139,0.5249462838752017,1.198963746624772,0.0133817789288544,152.13574277554866,0.0383197442058507,-0.677645256592625,0.0,0,0,1,0,0,0,0,0,0,0,0,0
